" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
" Describe a workflow that will illustrate the steps required to develop, build and deploy a simple web role cloud service to the cloud using windows azure. ,creating,CC,Not in list"
"Explain REST. How is it employed in Azure Table?,Understanding,CC,Not in list"
"Explain REST. How is it employed in Azure Table?,Understanding,CC,Not in list"
"Explain Blob services and types of Blobs. What scenarios do the various three types apply to?,Understanding,CC,Not in list"
"Explain Blob services and types of Blobs. What scenarios do the various three types apply to?,Understanding,CC,Not in list"
"Explain Blob services and types of Blobs. What scenarios do the various three types apply to?,Understanding,CC,Not in list"
"Explain how Anna maximized data availability and minimizes security risks.,Understanding,CC,Not in list"
"Explain how Anna maximized data availability and minimizes security risks.,Understanding,CC,Not in list"
"List key features of cloud computing. How cloud space helps a common man?,remembering,CC,Not in list"
"List key features of cloud computing. How cloud space helps a common man?,remembering,CC,Not in list"
"List key features of cloud computing. How cloud space helps a common man?,remembering,CC,Not in list"
"What is SSL? Explain their significance in Windows Azure.,Remembering,CC,Not in list"
"What is SSL? Explain their significance in Windows Azure.,Remembering,CC,Not in list"
"Explain the significance of Partition Keys and Row keys in Azure Tables.,Understanding,CC,Not in list"
"How do Azure tables address scalability?,Understanding,CC,Not in list"
" Write a Short note on  1) PCIDSS 2) XaaS Cloud Services.,Understanding,CC,Not in list"
"What are cloud deployment models?,Remembering,CC,Not in list"
"What are cloud deployment models?,Remembering,CC,Not in list"
"What are the features of Google file system.,remembering,CC,Not in list"
"What are the features of Google file system.,remembering,CC,Not in list"
"What are the features of Google file system.,remembering,CC,Not in list"
"What are techniques for the risk assessment and management.,Remembering,CC,Not in list"
"What are techniques for the risk assessment and management.,Remembering,CC,Not in list"
"What is the impact of shared resources and -Multi-Tenancy on cloud Applications.,Understanding,CC,Not in list"
"What is the impact of shared resources and -Multi-Tenancy on cloud Applications.,Understanding,CC,Not in list"
"What are the fundamental requirements for cloud application.,Remembering,CC,Not in list"
"What are the fundamental requirements for cloud application.,Remembering,CC,Not in list"
"what is Cloud Service Brokerage?,Remembering,CC,Not in list"
"what is Cloud Service Brokerage?,Remembering,CC,Not in list"
"what is Mobile cloud Computing?,Remembering,CC,Not in list"
"what is Mobile cloud Computing?,Remembering,CC,Not in list"
"short note on  Amazon simpleDB.,remembering,CC,Not in list"
"short note on Modes of Eucalyptus.,remembering,CC,Not in list"
"What are advantages and limitations of Cloud Computing.,Remembering,CC,Not in list"
"What are advantages and limitations of Cloud Computing.,Remembering,CC,Not in list"
"What are the levels used for virtualization.,Remembering,CC,Not in list"
"What are the levels used for virtualization.,Remembering,CC,Not in list"
"What are the levels used for virtualization.,Remembering,CC,Not in list"
"What are the factors for successful cloud deployment.,Remembering,CC,Not in list"
"What are the factors for successful cloud deployment.,Remembering,CC,Not in list"
"Explain the architecture and features of EBS.,Understanding,CC,Not in list"
"What is virtualization? Explain any one virtualization architecture?,Remembering,CC,Not in list"
"What is virtualization? Explain any one virtualization architecture?,Remembering,CC,Not in list"
"Explain cloud based service delivery and deployment odds with example.,Understanding,CC,Not in list"
"Define cloud computing? Explain essential characteristics of cloud computing?,remembering,CC,Not in list"
"Define cloud computing? Explain essential characteristics of cloud computing?,remembering,CC,Not in list"
"Explain the cloud deployment model.,Understanding,CC,Not in list"
"Write short note on SaaS.,remembering,CC,Not in list"
"What is virtualization? Explain different types of virtualization.,Remembering,CC,Not in list"
"What is virtualization? Explain different types of virtualization.,Remembering,CC,Not in list"
"State and explain different phases of SLA management of applications hosted on cloud platform.,applying,CC,Not in list"
"State and explain different phases of SLA management of applications hosted on cloud platform.,applying,CC,Not in list"
"State and explain different phases of SLA management of applications hosted on cloud platform.,applying,CC,Not in list"
"Discuss two ways of determining Trust.,creating,CC,Not in list"
"Discuss two ways of determining Trust.,creating,CC,Not in list"
"Describe issues related to the run time interaction between DomO and DomU.,creating,CC,Not in list"
"Describe issues related to the run time interaction between DomO and DomU.,creating,CC,Not in list"
"Discuss the undesirable effects of virtualization.,creating,CC,Not in list"
"Write short note on cloud implementation and application.,remembering,CC,Not in list"
"Explain the services offered by Amazon S3.,Understanding,CC,Not in list"
"Explain the services offered by Amazon S3.,Understanding,CC,Not in list"
"Explain the open source cloud 'open Nebullaa'.,Understanding,CC,Not in list"
"Describe methods to acquire user input related to Human Centred Design.,Understanding,CC,Not in list"
"Describe methods to acquire user input related to Human Centred Design.,Understanding,CC,Not in list"
"Enlist and explain benefits of using wireless networks for UbiCom.,Understanding,CC,Not in list"
"Enlist and explain benefits of using wireless networks for UbiCom.,Understanding,CC,Not in list"
"Describe challenges in modeling context.,Understanding,CC,Not in list"
"Define cloud computing. Discuss different cloud computing service models.,remembering,CC,Not in list"
"Define cloud computing. Discuss different cloud computing service models.,remembering,CC,Not in list"
"Define cloud computing. Discuss different cloud computing service models.,remembering,CC,Not in list"
"Explain the characteristics of cloud.,Understanding,CC,Not in list"
"Define cloud computing. Explain deployment models of CC.,Understanding,CC,Not in list"
"Define cloud computing. Explain deployment models of CC.,Understanding,CC,Not in list"
"Explain the benefits of IaaS.,Understanding,CC,Not in list"
"Explain the need of virtualization.,Understanding,CC,Not in list"
"What is hypervisor. Explain different hypervisors & their features.,Understanding,CC,Not in list"
"What is hypervisor. Explain different hypervisors & their features.,Understanding,CC,Not in list"
"What is hypervisor. Explain different hypervisors & their features.,Understanding,CC,Not in list"
"What is SLA? Explain type of SLA.,Understanding,CC,Not in list"
"What is SLA? Explain type of SLA.,Understanding,CC,Not in list"
"Enlist features of federation types.,remembering,CC,Not in list"
"Explain in brief the services offered by cloud computing.,Understanding,CC,Not in list"
"Enlist the essential characteristics of cloud computing.,Understanding,CC,Not in list"
"Explain the virtualization techniques in cloud computing.,Understanding,CC,Not in list"
"Enlist features of federation types. Explain any one in brief.,understanding,CC,Not in list"
"Discuss in brief following basic principles of cloud computing.,remembering,CC,Not in list"
"Discuss in brief following basic principles of cloud computing.,remembering,CC,Not in list"
"Describe in brief 'Operating System Security'.,understanding,CC,Not in list"
"Enlist and describe security risks posed by shared images.,understanding,CC,Not in list"
"Enlist and describe security risks posed by shared images.,understanding,CC,Not in list"
"Discuss the top security concerns for cloud users.,creating,CC,Not in list"
"Discuss two ways of determining trust.,creating,CC,Not in list"
"Discuss two ways of determining trust.,creating,CC,Not in list"
"Explain the storage services offered by Amazon EC2 cloud.,Understanding,CC,Not in list"
"Explain the storage services offered by Amazon EC2 cloud.,Understanding,CC,Not in list"
"State and explain any two cloud computing applications.,Understanding,CC,Not in list"
"State and explain any two cloud computing applications.,Understanding,CC,Not in list"
"Discuss any four common myths about ubiquitous computing.,remembering,CC,Not in list"
"Describe methods to acquire user Inputs related to human centered.,Understanding,CC,Not in list"
"Describe methods to acquire user Inputs related to human centered.,Understanding,CC,Not in list"
"Explain in brief following terms with reference to cloud computing:  On demand self provisioning and Elasticity.,Understanding,CC,Not in list"
"Explain in brief following terms with reference to cloud computing:  On demand self provisioning and Elasticity.,Understanding,CC,Not in list"
"Which type of Cloud service is provided by gmail ? justify.,evaluating,CC,Not in list"
"Which type of Cloud service is provided by gmail ? justify.,evaluating,CC,Not in list"
"Which type of Cloud service is provided by gmail ? justify.,evaluating,CC,Not in list"
"Explain the virtualization techniques in cloud computing.,Understanding,CC,Not in list"
"Enlist features of federation types. Explain any right in brief.,Understanding,CC,Not in list"
"Enlist and describe security risk posed by shared images.,Understanding,CC,Not in list"
"Enlist and describe security risk posed by shared images.,Understanding,CC,Not in list"
"Enlist and explain different forms of Trust.,Understanding,CC,Not in list"
"Discuss different aspects related to contract between the user and the Cloud Service Provider to minimize security risks.,creating,CC,Not in list"
"Discuss different aspects related to contract between the user and the Cloud Service Provider to minimize security risks.,creating,CC,Not in list"
"Discuss different aspects related to contract between the user and the Cloud Service Provider to minimize security risks.,creating,CC,Not in list"
"State and explain any two cloud computing applications.,Understanding,CC,Not in list"
"State and explain any two cloud computing applications.,Understanding,CC,Not in list"
"Explain the storage services offered by Amazon EC2 cloud.,Understanding,CC,Not in list"
"Explain the storage services offered by Amazon EC2 cloud.,Understanding,CC,Not in list"
"What are the various forms of Message–Oriented Communication ? Give example 10 of each,Remembering,DS,Not in list"
"What are the various forms of Message–Oriented Communication ? Give example 10 of each,Remembering,DS,Not in list"
"Explain the process of Remote Method Invocation using stubs/proxy/skeleton.,Understanding,DS,Not in list"
"Explain the process of Remote Method Invocation using stubs/proxy/skeleton.,Understanding,DS,Not in list"
"What is Totally Ordered Multicasting ? How Lamport Clock is implemented,Remembering,DS,Not in list"
"What is Totally Ordered Multicasting ? How Lamport Clock is implemented,Remembering,DS,Not in list"
"What is Totally Ordered Multicasting ? How Lamport Clock is implemented,Remembering,DS,Not in list"
"What is Totally Ordered Multicasting ? How Lamport Clock is implemented,Remembering,DS,Not in list"
"Explain Distributed algorithm for Mutual Exclusion. What are its advantages/ 10 disadvantages over Centralized algorithms,Understanding,DS,Not in list"
"Explain Distributed algorithm for Mutual Exclusion. What are its advantages/ 10 disadvantages over Centralized algorithms,Understanding,DS,Not in list"
"Explain the difference between Data Centric and Client Centric Consistency Models. 10 Explain one scheme of each,Understanding,DS,Not in list"
"What is failure semantics explain wrt to RMI,Remembering,DS,Not in list"
"What is failure semantics explain wrt to RMI,Remembering,DS,Not in list"
"What is failure semantics explain wrt to RMI,Remembering,DS,Not in list"
"Explain how Distributed Transaction Management is achieved,Understanding,DS,Not in list"
"Explain how Distributed Transaction Management is achieved,Understanding,DS,Not in list"
"Explain how Distributed Transaction Management is achieved,Understanding,DS,Not in list"
"Discuss clock synchronization mechanism in distributed operatingsystem,creating,DS,Not in list"
"Compare and contrast the usefulness of stateless server with a stateless server. Highlight their application areas,evaluate,DS,Not in list"
"Explain any algorithm designed to provide mutual exclusion in a distributed  environment.,Understanding,DS,Not in list"
"Explain any algorithm designed to provide mutual exclusion in a distributed  environment.,Understanding,DS,Not in list"
" Explain clearly, with the help of suitable diagram, how RPC is implemented ,Understanding,DS,Not in list"
" Explain clearly, with the help of suitable diagram, how RPC is implemented ,Understanding,DS,Not in list"
" Explain, what are possible failures that can happen during RPC ,Understanding,DS,Not in list"
" Explain, what are possible failures that can happen during RPC ,Understanding,DS,Not in list"
" Explain, what are possible failures that can happen during RPC ,Understanding,DS,Not in list"
"Explain marshalling / unmarshalling mechanism in RPC/RMI,Understanding,DS,Not in list"
"Explain locating mobile entities in detail,Understanding,DS,Not in list"
"Explain the goals of distributed system,Understanding,DS,Not in list"
"What is CORBA ? Explain its architecture and various services provided by it.,Remembering,DS,Not in list"
"What is CORBA ? Explain its architecture and various services provided by it.,Remembering,DS,Not in list"
"What is CORBA ? Explain its architecture and various services provided by it.,Remembering,DS,Not in list"
"short note on Code Migration,remembering,DS,Not in list"
"short note on Security mechanism in distributed system,remembering,DS,Not in list"
"short note on sun network file systems,remembering,DS,Not in list"
"short note on crash and recovery,remembering,DS,Not in list"
"List the issues to be considered in the design of distributed object systems,analysing,DS,Not in list"
"List the issues to be considered in the design of distributed object systems,analysing,DS,Not in list"
"List the issues to be considered in the design of distributed object systems,analysing,DS,Not in list"
"List the issues to be considered in the design of distributed object systems,analysing,DS,Not in list"
"State the characteristics of RPC middleware. Explain RPC mechanism,remembering,DS,Not in list"
"State the characteristics of RPC middleware. Explain RPC mechanism,remembering,DS,Not in list"
"Explain the process of RMI using stubs/proxy/skeletons,Understanding,DS,Not in list"
"Explain the process of RMI using stubs/proxy/skeletons,Understanding,DS,Not in list"
"What is CORBA ? Explain its architecture and various services provided by it.,Remembering,DS,Not in list"
"What is CORBA ? Explain its architecture and various services provided by it.,Remembering,DS,Not in list"
"What is CORBA ? Explain its architecture and various services provided by it.,Remembering,DS,Not in list"
"Differentiate JavaBean with EJB,analysing,DS,Not in list"
" Compare CORBA, DCOM and RMI ,analysing,DS,Not in list"
"What .are the functions of Enterprise Service Bus. State its advantages and disadvantages,Remembering,DS,Not in list"
"What .are the functions of Enterprise Service Bus. State its advantages and disadvantages,Remembering,DS,Not in list"
"Explain the role of XML in Web Services,Understanding,DS,Not in list"
"Describe the structure of WSDL file. State the importance of UDDI,Understanding,DS,Not in list"
"What are the challanges in SOA,remembering,DS,Not in list"
"What are the challanges in SOA,remembering,DS,Not in list"
"What are the challanges in SOA,remembering,DS,Not in list"
" ,remembering,DS,Not in list"
"What is server ? Explain in detail the classification of servers in client servers model 10 with their characteristics pros and cons,Remembering,DS,Not in list"
"What is server ? Explain in detail the classification of servers in client servers model 10 with their characteristics pros and cons,Remembering,DS,Not in list"
"What is server ? Explain in detail the classification of servers in client servers model 10 with their characteristics pros and cons,Remembering,DS,Not in list"
" Compare and contrast RMI, CORBA and DCOM ,analysing,DS,Not in list"
"Explain the working of the dynamic invocation in CORBA,Understanding,DS,Not in list"
"What are the components of CORBA components model (CCM). List the advantages of CCM,Remembering,DS,Not in list"
"What are the components of CORBA components model (CCM). List the advantages of CCM,Remembering,DS,Not in list"
"What are the components of CORBA components model (CCM). List the advantages of CCM,Remembering,DS,Not in list"
"Why should we use EJB ? ,remembering,DS,Not in list"
"Why should we use EJB ? ,remembering,DS,Not in list"
"What is Marshalling ? Explain Standard Marshalling,Understanding,DS,Not in list"
"What is Marshalling ? Explain Standard Marshalling,Understanding,DS,Not in list"
"What is Marshalling ? Explain Standard Marshalling,Understanding,DS,Not in list"
"List the features and functions of Enterprise Service Bus (ESB,remembering,DS,Not in list"
"List the features and functions of Enterprise Service Bus (ESB,remembering,DS,Not in list"
"What are the three major elements in .the Simple Object Access Protocol (SOAP) 10 How are SOAP messages processed ?,remembering,DS,Not in list"
"What are the three major elements in .the Simple Object Access Protocol (SOAP) 10 How are SOAP messages processed ?,remembering,DS,Not in list"
"What are the three major elements in .the Simple Object Access Protocol (SOAP) 10 How are SOAP messages processed ?,remembering,DS,Not in list"
"What are the three major elements in .the Simple Object Access Protocol (SOAP) 10 How are SOAP messages processed ?,remembering,DS,Not in list"
"What are the three major elements in .the Simple Object Access Protocol (SOAP) 10 How are SOAP messages processed ?,remembering,DS,Not in list"
"Write short notes on WS-Standards,remembering,DS,Not in list"
"Write short notes on COM threading Models,remembering,DS,Not in list"
"Write short notes on COM threading Models,remembering,DS,Not in list"
"Write short notes on RPC Middleware,remembering,DS,Not in list"
"Write short notes on Business Value of SOA,remembering,DS,Not in list"
"Write short notes on CORBA Applications,remembering,DS,Not in list"
"List types of failures in message passing system and bow to giver came them,remembering,DS,Not in list"
"List types of failures in message passing system and bow to giver came them,remembering,DS,Not in list"
"List types of failures in message passing system and bow to giver came them,remembering,DS,Not in list"
"Define Happen.ed-Before relationship.,remembering,DS,Not in list"
"Compare Stateful and Stateless server implementation,analysing,DS,Not in list"
"Explain what is a callback RPC.,understanding,DS,Not in list"
"Explain what is a callback RPC.,understanding,DS,Not in list"
"Explain what is a callback RPC.,understanding,DS,Not in list"
"Compare Bully Election Algorithm with ring based election algorithm,analysing,DS,Not in list"
"Compare Bully Election Algorithm with ring based election algorithm,analysing,DS,Not in list"
"Compare Bully Election Algorithm with ring based election algorithm,analysing,DS,Not in list"
"Explain the need of distibuted deadlock detection algorithrns. Explain probe based distributed system,Understanding,DS,Not in list"
"Explain the need of distibuted deadlock detection algorithrns. Explain probe based distributed system,Understanding,DS,Not in list"
"What are the reasons fog migration of code? Explain the various models  for code migration,evaluating,DS,Not in list"
"What are the reasons fog migration of code? Explain the various models  for code migration,evaluating,DS,Not in list"
"What are the reasons fog migration of code? Explain the various models  for code migration,evaluating,DS,Not in list"
"What are the reasons fog migration of code? Explain the various models  for code migration,evaluating,DS,Not in list"
"What are the reasons fog migration of code? Explain the various models  for code migration,evaluating,DS,Not in list"
"Compare RMI COMM and DCOM,analysing,DS,Not in list"
"Mention and explain the different features or distributed computing environment,understanding,DS,Not in list"
"Mention and explain the different features or distributed computing environment,understanding,DS,Not in list"
"Mention and explain the different features or distributed computing environment,understanding,DS,Not in list"
"What is a Web service? Explain the different types of web services,remembering,DS,Not in list"
"What is a Web service? Explain the different types of web services,remembering,DS,Not in list"
"What is a Web service? Explain the different types of web services,remembering,DS,Not in list"
"What is a Web service? Explain the different types of web services,remembering,DS,Not in list"
"What are the challenges faced by distributed system,remembering,DS,Not in list"
"What are the challenges faced by distributed system,remembering,DS,Not in list"
"What are the challenges faced by distributed system,remembering,DS,Not in list"
"What are the challenges faced by distributed system,remembering,DS,Not in list"
"What do you understand by middleware ? State the advantage of ORB architecture,remembering,DS,Not in list"
"What do you understand by middleware ? State the advantage of ORB architecture,remembering,DS,Not in list"
"What do you understand by middleware ? State the advantage of ORB architecture,remembering,DS,Not in list"
"What do you understand by middleware ? State the advantage of ORB architecture,remembering,DS,Not in list"
"Explain client-server architecture. What are its variations or types of client-server architecture,Understanding,DS,Not in list"
"Explain client-server architecture. What are its variations or types of client-server architecture,Understanding,DS,Not in list"
"Explain client-server architecture. What are its variations or types of client-server architecture,Understanding,DS,Not in list"
"State the disadvantage of standard RPC. List the characteristics of RMI.,remembering,DS,Not in list"
"State the disadvantage of standard RPC. List the characteristics of RMI.,remembering,DS,Not in list"
"State the disadvantage of standard RPC. List the characteristics of RMI.,remembering,DS,Not in list"
"How is remote CORBA object invocated ? Explain RMI in CORBA.,evaluate,DS,Not in list"
"How is remote CORBA object invocated ? Explain RMI in CORBA.,evaluate,DS,Not in list"
"List the components of EJB framework. What is the purpose of EJB container,remembering,DS,Not in list"
"List the components of EJB framework. What is the purpose of EJB container,remembering,DS,Not in list"
"List the components of EJB framework. What is the purpose of EJB container,remembering,DS,Not in list"
"List the components of EJB framework. What is the purpose of EJB container,remembering,DS,Not in list"
"Define service. How is a business servive implemented,remembering,DS,Not in list"
"Define service. How is a business servive implemented,remembering,DS,Not in list"
"Define service. How is a business servive implemented,remembering,DS,Not in list"
"Discuss SOA and Web Service,remembering,DS,Not in list"
"How would you align business and IT using SOA ? How will you implement a WS using an agent ?,applying,DS,Not in list"
"How would you align business and IT using SOA ? How will you implement a WS using an agent ?,applying,DS,Not in list"
"How would you align business and IT using SOA ? How will you implement a WS using an agent ?,applying,DS,Not in list"
"How would you align business and IT using SOA ? How will you implement a WS using an agent ?,applying,DS,Not in list"
"How would you align business and IT using SOA ? How will you implement a WS using an agent ?,applying,DS,Not in list"
"What are WS-standards ? Explain WS-Security Framework.,remembering,DS,Not in list"
"What are WS-standards ? Explain WS-Security Framework.,remembering,DS,Not in list"
"What are WS-standards ? Explain WS-Security Framework.,remembering,DS,Not in list"
"What are WS-standards ? Explain WS-Security Framework.,remembering,DS,Not in list"
"explain WS-transactions,remembering,DS,Not in list"
"explain WS-transactions,remembering,DS,Not in list"
"explain COM-IDL.,remembering,DS,Not in list"
"Explain the term nmitie• architecture with an example,Understanding,DS,Not in list"
"Describe in brief what you understand by SOA,Understanding,DS,Not in list"
"Describe in brief what you understand by SOA,Understanding,DS,Not in list"
"Give an overview of different types of middleware models,remembering,DS,Not in list"
"Give an overview of different types of middleware models,remembering,DS,Not in list"
"Give a brief overview of .net architecture,remembering,DS,Not in list"
"Give a brief overview of .net architecture,remembering,DS,Not in list"
"Describe the steps involved in deploying an EJB application,Understanding,DS,Not in list"
"Describe the steps involved in deploying an EJB application,Understanding,DS,Not in list"
" What are the different types of   beans   one can define in an EJB application ,remembering,DS,Not in list"
" What are the different types of   beans   one can define in an EJB application ,remembering,DS,Not in list"
" What are the different types of   beans   one can define in an EJB application ,remembering,DS,Not in list"
" What are the different types of   beans   one can define in an EJB application ,remembering,DS,Not in list"
"Give the DTD for the XML schema for the described system,applying,DS,Not in list"
"Give the DTD for the XML schema for the described system,applying,DS,Not in list"
"What do you mean by a web service? Describe the different Web Services standards,understanding,DS,Not in list"
"What do you mean by a web service? Describe the different Web Services standards,understanding,DS,Not in list"
"What do you mean by a web service? Describe the different Web Services standards,understanding,DS,Not in list"
"What is the role of IDL? Using CORBA IDL define interfaces to objects in an online,remembering,DS,Not in list"
"What is the role of IDL? Using CORBA IDL define interfaces to objects in an online,remembering,DS,Not in list"
"What is the role of IDL? Using CORBA IDL define interfaces to objects in an online,remembering,DS,Not in list"
"What is the role of IDL? Using CORBA IDL define interfaces to objects in an online,remembering,DS,Not in list"
"explain library management system,evauating,DS,Not in list"
"explain library management system,evauating,DS,Not in list"
"Explain the concept of IP Address and Subnet Mask,Understanding,CN,Not in list"
"Compare the Circuit switched and the Packet switched networks.,Understanding,CN,Not in list"
"Compare the Circuit switched and the Packet switched networks.,Understanding,CN,Not in list"
"Compare the Circuit switched and the Packet switched networks.,Understanding,CN,Not in list"
"Explain the Selective Repeat Protocol.,Understanding,CN,Not in list"
"Explain the concept of Piggybacking,Understanding,CN,Not in list"
"What is OSI model? Give the function and services of each layer. ,Remembering,CN,Not in list"
"What is OSI model? Give the function and services of each layer. ,Remembering,CN,Not in list"
"What is OSI model? Give the function and services of each layer. ,Remembering,CN,Not in list"
"What is OSI model? Give the function and services of each layer. ,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain shortest path Routing.,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain shortest path Routing.,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain shortest path Routing.,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain shortest path Routing.,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain shortest path Routing.,Remembering,CN,Not in list"
"Draw and explain the TCP segment header.,Understanding,CN,Not in list"
"Explain the CSMA/CD protocol.,Understanding,CN,Not in list"
" Compare the 802.3, 802.4 and 802.5 IEEE standards. ,Understanding,CN,Not in list"
"What is congestion control and what are the causes of congestion? Explain Token Bucket algorithm ,Understanding,CN,Not in list"
"What is congestion control and what are the causes of congestion? Explain Token Bucket algorithm ,Understanding,CN,Not in list"
"What is congestion control and what are the causes of congestion? Explain Token Bucket algorithm ,Understanding,CN,Not in list"
"What are the elements of Transport Layer?,Remembering,CN,Not in list"
"What are the elements of Transport Layer?,Remembering,CN,Not in list"
"Write a short note on  Network Topologies.,Remembering,CN,Not in list"
"Write a short note on Traditional Ethernet.,Remembering,CN,Not in list"
"Write a short note on Mobile Telephone System,Remembering,CN,Not in list"
"Write a short note on Routing Information Protocol (RIP).,Remembering,CN,Not in list"
"Write a short note on Routing Information Protocol (RIP).,Remembering,CN,Not in list"
"Write a short note on Routing Information Protocol (RIP).,Remembering,CN,Not in list"
"Write a short note on Berkely Socket.,Remembering,CN,Not in list"
" What is a network ? What are its goals and applications?,Remembering,CN,Not in list"
" What is a network ? What are its goals and applications?,Remembering,CN,Not in list"
" What is a network ? What are its goals and applications?,Remembering,CN,Not in list"
" What is a network ? What are its goals and applications?,Remembering,CN,Not in list"
"Explain the concept of framing in Data Link Layer.,Remembering,CN,Not in list"
"Explain the concept of framing in Data Link Layer.,Remembering,CN,Not in list"
"What is OSI modes? Give the function and services of each layer.,Remembering,CN,Not in list"
"What is OSI modes? Give the function and services of each layer.,Remembering,CN,Not in list"
"What is OSI modes? Give the function and services of each layer.,Remembering,CN,Not in list"
"Explain the HDLC protocol along with its different frame structures.,Understanding,CN,Not in list"
"Explain the concept of Repeaters with an example. ,Understanding,CN,Not in list"
"Explain the concept of Routers with an example. ,Understanding,CN,Not in list"
"Explain the concept of Hubs with an example. ,Understanding,CN,Not in list"
"Explain the concept of Switches with an example. ,Understanding,CN,Not in list"
"Explain the concept of Bridges with an example. ,Understanding,CN,Not in list"
"What is IP Address? Explain the IPV4 datagram format.,Understanding,CN,Not in list"
"What is IP Address? Explain the IPV4 datagram format.,Understanding,CN,Not in list"
"What is IP Address? Explain the IPV4 datagram format.,Understanding,CN,Not in list"
"Explain the TCP Segment Header format.,Understanding, CN,Not in list"
" Compare the LAN, WAN and MAN. ,Understanding,CN,Not in list"
"Explain the various network topologies,Understanding,CN,Not in list"
"Explain the concept of Public Switched Telephone Network (PSTN).,Understanding,CN,Not in list"
"Explain the concept of Berkely Sockets.,Understanding,CN,Not in list"
"Explain the concept of Sliding Window protocol.,Understanding,CN,Not in list"
"Explain the concept of Sliding Window protocol.,Understanding,CN,Not in list"
"Write a short note on GSM Operation Subsystem.,Remembering,CN,Not in list"
"Write a short note on Networking using Windows and Linux Operating Systems.,Remembering, CN,Not in list"
"Write a short note on Networking using Windows and Linux Operating Systems.,Remembering, CN,Not in list"
"Write a short note on  Internet Control Protocol.,Remembering,CN,Not in list"
"Write a short note on Mobile Telephone System.,Remembering,CN,Not in list"
"Write a short note on BGP.,Remembering,CN,Not in list"
"Explain the following terms - (i) Repeaters (ii) Switches (iii) Hubs (iv) Routers (v) Bridges.,Understanding,CN,Not in list"
"What are the elements of Transport Layer.,Understanding,CN,Not in list"
"What are the elements of Transport Layer.,Understanding,CN,Not in list"
"Explain the TCP Sliding Window protocol with neat diagram,Understanding,CN,Not in list"
"Explain the HDLC protocol with suitable diagram.,Understanding, CN,Not in list"
"Explain the Connection Establishment and Ty ruination in TCP with neat diagram.,Understanding,CN,Not in list"
"Explain the functions of data link layer.,Understanding,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain Distance vector Routing. ,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain Distance vector Routing. ,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain Distance vector Routing. ,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain Distance vector Routing. ,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain Distance vector Routing. ,Remembering,CN,Not in list"
"What are three main function of Network layer? What is Routing? Explain Distance vector Routing. ,Remembering,CN,Not in list"
"Discuss and compare various types of networks.,analysing,CN,Not in list"
"Discuss and compare various types of networks.,analysing,CN,Not in list"
"Explain the concept of Framing in Data link layer.,Understanding,CN,Not in list"
"Explain the concept of Framing in Data link layer.,Understanding,CN,Not in list"
"Compare the slotted ALOHA and the Pure ALOHA.,Understanding,CN,Not in list"
"Explain the selective repeat protocol.,Understanding, CN,Not in list"
"Explain the concept of TCP Timer.,Understanding,CN,Not in list"
"What are the different types of routing algorithms? Explain the shortest path routing algorithm.,Remembering,CN,Not in list"
"What are the different types of routing algorithms? Explain the shortest path routing algorithm.,Remembering,CN,Not in list"
"What are the different types of routing algorithms? Explain the shortest path routing algorithm.,Remembering,CN,Not in list"
"What are the different types of routing algorithms? Explain the shortest path routing algorithm.,Remembering,CN,Not in list"
"What are the different types of routing algorithms? Explain the shortest path routing algorithm.,Remembering,CN,Not in list"
"Compare the Linux and Windows operating systems.,Understanding,CN,Not in list"
"Compare the Linux and Windows operating systems.,Understanding,CN,Not in list"
"What is OSI model? Give the functions and services of each layer.,Remembering,CN,Not in list"
"What is OSI model? Give the functions and services of each layer.,Remembering,CN,Not in list"
"What is OSI model? Give the functions and services of each layer.,Remembering,CN,Not in list"
"Explain the Guided Transmission media in detail.,Understanding,CN,Not in list"
"Explain the TCP Congestion Control.,Understanding,CN,Not in list"
"Explain the concept of IP Address.,Understanding, CN,Not in list"
"Expain the concept of Subnet Mask.,Understanding,CN,Not in list"
